actor_id,name,kind,location,sector,employer,employees,alltag,grundversorgung,vertrag,haftung,reserve,wallet_total,positive_money,health,stress,fatigue,trust,reputation,media_literacy,integrity,pressure,productivity,capital,skills,meta
P_00008,Theo Sato,person,Earth,data_network,,0,628.9463621518638,34.53105003734376,0,0,4.39564326597798,667.8730554551855,667.8730554551855,0.6968294835360191,0.8124739847977883,0,0.9598657732466932,0.8515944485390966,0.40676824838719716,0.5808928148609657,0.5056355741029919,1.1045733944740184,100.0,"{""consumption"":0.3448620872675138,""culture"":0.4104249805860586,""education"":0.599956228912242,""energy"":0.3436649392282857,""environment"":0.46413504429107344,""finance"":0.5393836437842037,""food"":0.6208051663552105,""general"":0.5279756957760482,""governance"":0.7735638072437638,""health"":0.4746512116785292,""infrastructure"":0.3269300145754691,""labor"":0.6084873343062128,""media"":0.40442223029790497,""space"":0.6881811260983057,""transport"":0.6330351624861053,""water"":0.4525261551854306}","{""education"":0.8669802500907628,""preferred_sector"":""data_network""}"
P_00009,Zoe Novak,person,Earth,media,M_00153,0,1010.5854130669917,20.790553830350927,0,0,16.600813438335102,1047.9767803356776,1047.9767803356776,0.6348771333583078,0.6536401035583855,0,0.87618166573104,0.593762905639506,0.4468260654707989,0.4902851643437837,0.33121089677028803,0.9895365342782256,100.0,"{""consumption"":1.0898241835376732,""culture"":1.0304660529987373,""education"":0.822391082810575,""energy"":0.4776774463587829,""environment"":0.6923534138999935,""finance"":0.806642309693949,""food"":0.5931811369057086,""general"":0.8268209152571865,""governance"":0.7339201167403552,""health"":1.1614086599663886,""infrastructure"":0.7963255199245683,""labor"":0.7994291810385412,""media"":1.012392682337175,""space"":0.9346821737432958,""transport"":1.0257114037218986,""water"":0.7838613773483558}","{""education"":0.5622364528673562,""preferred_sector"":""media""}"
P_00010,Eva Yilmaz,person,Earth,space_ops,M_00150,0,1129.141048677572,30.083256567391018,0,0,52.88497227979946,1212.1092775247625,1212.1092775247625,0.674395898863325,0.6853857218797759,0,1,0.5205428551878224,0.9187053097649016,0.3963276666572792,0.39402021761909306,1.0965956305436309,100.0,"{""consumption"":0.5731594634905217,""culture"":0.37139883210255226,""education"":0.7842425519158089,""energy"":0.7456986815310187,""environment"":0.7582701968303263,""finance"":0.6988254792305892,""food"":0.8029724169782785,""general"":0.6957849700604796,""governance"":0.6305990790380782,""health"":0.39134844159735815,""infrastructure"":0.7865647561005856,""labor"":0.5846322413376847,""media"":0.762782931727497,""space"":1.1689879942975914,""transport"":1.0156857388863179,""water"":0.5174049101931241}","{""education"":0.40377201846692395,""preferred_sector"":""media""}"
P_00011,Ada Rossi,person,Earth,water_utility,F_00125,0,1031.8019274077717,16.893900002186538,0,0,34.835384024322465,1083.5312114342805,1083.5312114342805,0.6313224475438126,0.583969759547042,0,1,0.5506110640619373,0.4554632563871908,0.5235562398570782,0.4240021085130381,1.0364463171349556,100.0,"{""consumption"":0.623597586035463,""culture"":0.6383217845866744,""education"":0.38077947819552904,""energy"":0.614015025099944,""environment"":0.37130675224971454,""finance"":0.7345114316697922,""food"":0.3796988335392214,""general"":0.4846532007326978,""governance"":0.5616623972958235,""health"":0.7162921555934227,""infrastructure"":0.5244457431079854,""labor"":0.5149084273996255,""media"":0.4118884762869853,""space"":0.6011187328383225,""transport"":0.19194599812628715,""water"":0.767673004513884}","{""education"":0.5401947926087027,""preferred_sector"":""energy""}"
P_00012,Samir Okafor,person,Orbit,construction,F_00149,0,885.34994082522,35.50104190800636,0,0,40.639076716363974,961.4900594495904,961.4900594495904,0.02,0.5769464885661488,0.41126394631438284,0.7892879615735695,0.5836090760775483,0.7707350354469468,0.6803146325897611,0.1712879260955183,1.1233563104666764,100.0,"{""consumption"":0.5000218601666006,""culture"":0.3792887885238613,""education"":0.43856915148165143,""energy"":0.2643948544982919,""environment"":0.48653423402560114,""finance"":0.3906765253431821,""food"":0.876770379306054,""general"":0.5120776068732316,""governance"":0.39119492672380385,""health"":0.557989016335933,""infrastructure"":0.6385986715341309,""labor"":0.7632937632848364,""media"":0.4510450418267865,""space"":0.9579958131926511,""transport"":0.275799296332603,""water"":0.5159532022447894}","{""education"":0.6623319654186649,""preferred_sector"":""space_ops""}"
P_00013,Amal Singh,person,Earth,education,,0,535.3514535648088,31.89202110604505,0,0,34.54025396455909,601.7837286354129,601.7837286354129,0.7193307421952926,0.5389400036004727,0,1,0.5682263522699544,0.616585348116767,0.38712465781110666,0.5497104866560933,0.8789508895896622,100.0,"{""consumption"":0.21093546439096905,""culture"":0.19708007781677025,""education"":0.7026006617419343,""energy"":0.5346201520571279,""environment"":0.3155786824357421,""finance"":0.295977111543614,""food"":0.022213001879144142,""general"":0.28177732573646697,""governance"":0.500089863954991,""health"":0.09120893668148636,""infrastructure"":0.1672151538331056,""labor"":0.3709044685776778,""media"":0.21866725845545112,""space"":0.4191021431021834,""transport"":0.17191011105677206,""water"":0.26183379837562004}","{""education"":0.2299300925640178,""preferred_sector"":""education""}"
P_00014,Juri Mensah,person,Earth,construction,M_00153,0,987.9077855658245,28.66737816483377,0,0,50.391773270515245,1066.9669370011734,1066.9669370011734,0.6813593934834777,0.6875511933833872,0,0.631294058843114,0.5479266465087554,0.5681978899093586,0.7674909688395741,0.36320083279041127,0.7795388223883581,100.0,"{""consumption"":0.4351853225084096,""culture"":0.5260184365172157,""education"":0.3888472315079287,""energy"":0.7155598366422021,""environment"":0.6757872526609717,""finance"":0.8832245484533109,""food"":0.6611457271642758,""general"":0.7121804781459987,""governance"":0.49234275831882174,""health"":0.3027011780647296,""infrastructure"":0.7833620076276171,""labor"":1.0721123767850949,""media"":1.0229301502593517,""space"":0.5732428120714756,""transport"":0.7899033533791824,""water"":0.7063975699169889}","{""education"":0.7300824375123681,""preferred_sector"":""media""}"
P_00015,David Garcia,person,Orbit,water_utility,F_00149,0,787.4096716896554,30.563531268634552,0,0,47.99209025647606,865.965293214766,865.965293214766,0.02,0.5384227859878847,0.2057286634817698,0.9403886020481003,0.6147842268307775,0.7655524050765777,0.8233864297705119,0.4217182861114411,0.829187780844613,100.0,"{""consumption"":0.4437220113896481,""culture"":0.4437616567189405,""education"":0.7747225963077732,""energy"":0.7514283848527955,""environment"":0.6173141662416388,""finance"":0.4936919588028092,""food"":0.513149994722986,""general"":0.5995575959281159,""governance"":0.4837341438356827,""health"":0.760492502310277,""infrastructure"":0.6443086631027052,""labor"":0.6882094395039996,""media"":0.663853046388031,""space"":0.4499510365824239,""transport"":0.5556728786268015,""water"":0.4484874269057227}","{""education"":0.24357395470534488,""preferred_sector"":""space_ops""}"
P_00016,Lina Rahman,person,Moon,energy,F_00137,0,477.11898222222425,14.397776768557542,0,0,57.4371361665821,548.953895157364,548.953895157364,0.5375858371793486,0.7574425548435378,0.1890712544360708,0.7413220208854465,0.6848984050626473,0.8972421996007582,0.6035177217149316,0.2770819821304106,0.9199122557627473,100.0,"{""consumption"":0.4428136287145045,""culture"":1.1171103067261317,""education"":0.6462707758140243,""energy"":0.887572188071891,""environment"":0.6591302633111865,""finance"":0.5565462098018108,""food"":0.9071953702912521,""general"":0.7285786820383504,""governance"":0.8843798600235102,""health"":0.8415324886448974,""infrastructure"":0.7802394476095476,""labor"":0.7046832658371133,""media"":0.6713402610376749,""space"":1.2696866116922905,""transport"":0.8679105410128182,""water"":0.6103297252046014}","{""education"":0.5663011541338644,""preferred_sector"":""logistics""}"
P_00017,Eva Sato,person,Station,education,F_00131,0,683.5258968744498,32.05837870989869,0,0,33.95595332203895,749.5402289063874,749.5402289063874,0.3221940009201095,0.5707735685886792,0.18908279181791993,1,0.5933028869126764,0.49655693387361566,0.6608540565778113,0.1973851940122708,0.9856329540525922,100.0,"{""consumption"":0.6058853895836844,""culture"":0.367335306080522,""education"":0.6045479038261441,""energy"":0.4283905976444434,""environment"":0.4155477818400215,""finance"":0.584736807297034,""food"":0.5386812549345941,""general"":0.429419140248315,""governance"":0.652071065169815,""health"":0.45234457610436185,""infrastructure"":0.4596971143407084,""labor"":0.17000920812976444,""media"":0.35050838529647477,""space"":0.5981721555608926,""transport"":0.056450942992315345,""water"":0.6196263063592922}","{""education"":0.6617698183051773,""preferred_sector"":""space_ops""}"
P_00018,Tariq Ito,person,Earth,logistics,,0,490.7359850322726,22.48809137560362,0,0,19.50085007332557,532.7249264812017,532.7249264812017,0.7166836973780127,0.6848006671423065,0,0.9474734301349489,0.606781902466339,0.6972097682465032,0.504492675002139,0.18013063172325727,0.7457377132029829,100.0,"{""consumption"":0.27437931643093355,""culture"":0.25014661064344484,""education"":0.07135793341109117,""energy"":0.2675000732559483,""environment"":0.3427897165119359,""finance"":0.2736443352820871,""food"":0.26576328222405754,""general"":0.3096954055616319,""governance"":0.4118134096003472,""health"":0.2660043916689296,""infrastructure"":0.13104025344361128,""labor"":0.08351279848210527,""media"":0.02,""space"":0.6202126951071092,""transport"":0.9161928606949912,""water"":0.1447124935135734}","{""education"":0.46718377879169526,""preferred_sector"":""logistics""}"
P_00019,Nia Weber,person,Earth,construction,F_00127,0,989.1004868102023,15.24675833165791,0,0,7.17328447530317,1011.5205296171633,1011.5205296171633,0.6648357064852576,0.3991058845538927,0,0.9366541203589847,0.6752580807531957,0.6676512159257477,0.7038767380727009,0.5309630972797447,0.7602994955889839,100.0,"{""consumption"":0.5020462586821192,""culture"":0.6036116971152474,""education"":0.41205703931161103,""energy"":0.37009813711762407,""environment"":0.24682635110157244,""finance"":0.28910298141472224,""food"":0.4957679105964134,""general"":0.4832006977296971,""governance"":0.6822895509812539,""health"":0.724782143080311,""infrastructure"":0.6960918295525197,""labor"":0.30117567557770786,""media"":0.3356690944127252,""space"":0.5161212553601385,""transport"":0.4150418143105571,""water"":0.23844087230566885}","{""education"":0.5142778608375637,""preferred_sector"":""healthcare""}"
P_00020,Eva Mensah,person,Earth,water_utility,F_00127,0,986.4703347204704,12.192977731555873,0,0,29.50479361746408,1028.1681060694902,1028.1681060694902,0.6904896082525841,0.37760267588443724,0,0.9948226377750653,0.7659449297221099,0.8261530137069205,0.6601102449519722,0.3521788815034569,1.0600891027960009,100.0,"{""consumption"":0.642106501784079,""culture"":0.7691013185642959,""education"":0.41745255552747307,""energy"":0.5708127833995632,""environment"":0.5537275968268508,""finance"":0.6107968667974657,""food"":0.5035958633586146,""general"":0.5907034615180414,""governance"":0.38689607748838584,""health"":0.9615814939542504,""infrastructure"":0.49015224108936645,""labor"":0.4769662995427535,""media"":0.5137747677253381,""space"":0.6093832078281098,""transport"":0.6058182129984873,""water"":0.8668101073057896}","{""education"":0.805578582311146,""preferred_sector"":""healthcare""}"
P_00021,Theo Sato,person,Earth,media,M_00154,0,1029.639643247299,11.408091817963674,0,0,17.28629337562136,1058.3340284408841,1058.3340284408841,0.643005506682479,0.6523334266414711,0,0.9639148269803478,0.7163085053692788,0.6079892642394995,0.9444038446611704,0.12119629380681374,0.9757527935788934,100.0,"{""consumption"":0.6871080402095612,""culture"":0.4716815974734263,""education"":0.526606288024044,""energy"":0.25374529616094305,""environment"":0.5008828008164239,""finance"":0.5796622618708592,""food"":0.3774521279785982,""general"":0.550785976578962,""governance"":0.1629885795918336,""health"":0.3995269653127378,""infrastructure"":0.39178082865065733,""labor"":0.44007759415641773,""media"":0.7894868330920746,""space"":0.6570951004157742,""transport"":0.5442848407270261,""water"":0.5260363142558344}","{""education"":0.35696094998419636,""preferred_sector"":""media""}"
P_00022,Iris Sato,person,Earth,water_utility,,0,358.9686752157717,12.816580567965138,0,0,57.714666131570205,429.4999219153071,429.4999219153071,0.6994521764607021,0.4479069358486262,0,1,1.0493901214263857,0.3364760823559998,0.5750166208657145,0.594033779228459,0.9442295644721319,100.0,"{""consumption"":0.18981571846837622,""culture"":0.28346707416443007,""education"":0.4575605337634189,""energy"":0.37086163271771777,""environment"":0.09848423341220676,""finance"":0.16518232965276455,""food"":0.5353097946089714,""general"":0.28402097673856275,""governance"":0.45693264683447005,""health"":0.22839567184849838,""infrastructure"":0.16426608962848532,""labor"":0.22015728259378414,""media"":0.32582864031092357,""space"":0.02,""transport"":0.5345827046431756,""water"":0.22272669703490558}","{""education"":0.6340480150951607,""preferred_sector"":""water_utility""}"
P_00023,Noah Ito,person,Earth,finance,F_00125,0,1023.0090160052673,30.422988167270315,0,0,0.06906404688673318,1053.5010682194243,1053.5010682194243,0.6690727761587792,0.3583506374253202,0,0.9974216328130927,0.7617592405296665,0.6278836532835219,0.5572544736285852,0.3043699307551832,0.8735494481927791,100.0,"{""consumption"":0.2306614080958785,""culture"":0.5523425752568516,""education"":0.47926542280222184,""energy"":0.5573795284857704,""environment"":0.17532013608609778,""finance"":0.24583858304948694,""food"":0.5628610845944897,""general"":0.3916855681688275,""governance"":0.5338846053414393,""health"":0.45952478585415946,""infrastructure"":0.35921015773701603,""labor"":0.43755423108045655,""media"":0.020852187216406984,""space"":0.3983990925791876,""transport"":0.4223916698872719,""water"":0.3883999390728428}","{""education"":0.5731903088090874,""preferred_sector"":""construction""}"
P_00024,Nia Garcia,person,Earth,energy,F_00123,0,1019.275340452982,34.1506064713025,0,0,14.623854364508302,1068.0498012887929,1068.0498012887929,0.7173342401214313,0.3405364033713674,0,0.9103498355515002,0.7523098804599893,0.45491535758217916,0.47395454671072534,0.306493056007219,1.2175630986280193,100.0,"{""consumption"":0.6903229818042047,""culture"":0.8874007285385133,""education"":1.1035431736126275,""energy"":1.114689190690074,""environment"":0.90762907808051,""finance"":0.8360353014656865,""food"":0.6580015507631066,""general"":0.6840094303235887,""governance"":0.9597618598751728,""health"":0.620315174902603,""infrastructure"":0.49143882213282464,""labor"":0.6085960176125998,""media"":0.651251048360419,""space"":0.5925263590065684,""transport"":0.7777552196773708,""water"":0.6079334767498686}","{""education"":0.8985528666568443,""preferred_sector"":""finance""}"
P_00025,Lina Hoffmann,person,Earth,mining,,0,369.184334154072,27.550204433421555,0,0,48.68453415389261,445.41907274138623,445.41907274138623,0.6636072306167886,0.786391537183782,0,0.9395729164937862,0.7248003093744456,0.09929421197975129,0.6812091074674163,0.14966676592075676,0.9588170118888658,100.0,"{""consumption"":0.11629846199580957,""culture"":0.4359456110947387,""education"":0.021132847064236362,""energy"":0.0244320286283223,""environment"":0.5326784366858797,""finance"":0.06978331352069761,""food"":0.17766033916535381,""general"":0.2052658973111267,""governance"":0.1410622225476406,""health"":0.1699271810626186,""infrastructure"":0.06235120059766852,""labor"":0.19085312178056837,""media"":0.02,""space"":0.24430930547332458,""transport"":0.21116910375528464,""water"":0.3390335552167897}","{""education"":0.5461544792649774,""preferred_sector"":""mining""}"
P_00026,Kian Novak,person,Moon,data_network,M_00152,0,481.7761687132567,18.385421712139593,0,0,41.063974464355,541.2255648897512,541.2255648897512,0.518597094563451,0.689440217847937,0.3034529890294923,0.9493436455523586,0.9503538917769145,0.8197562725547286,0.4464747185649175,0.4230368614786316,1.0152368371919263,100.0,"{""consumption"":0.6257958960684354,""culture"":0.3880965381076755,""education"":0.44868826531931766,""energy"":0.763609504685028,""environment"":0.4733855087496657,""finance"":0.6888223687814217,""food"":0.5896201325016504,""general"":0.5638127735493577,""governance"":0.4520727866123503,""health"":0.44070802966202566,""infrastructure"":0.9261389560470579,""labor"":0.5031688198591814,""media"":0.818585897520052,""space"":0.8432920600829414,""transport"":0.5519714207251631,""water"":0.5488003179932582}","{""education"":0.6212278142476491,""preferred_sector"":""media""}"
P_00027,Rin Kowalski,person,Earth,agriculture,M_00155,0,957.008084208155,26.8873965455994,0,0,9.478537324307217,993.3740180780616,993.3740180780616,0.6271739154786398,0.5625036859506425,0.03401178525104124,0.9190561327622782,0.472783408359575,0.41735863430079706,0.7321062086661483,0.40635895375673725,0.8988242611631272,100.0,"{""consumption"":0.5508490329906652,""culture"":0.9511158912725134,""education"":0.9637726022764024,""energy"":0.9307615099860037,""environment"":0.9213225405422323,""finance"":0.8309684858489504,""food"":0.9190773166524405,""general"":0.8106150241245061,""governance"":0.6492333360837806,""health"":0.8674824073581173,""infrastructure"":0.8418857410953134,""labor"":0.8919301112119181,""media"":0.9666572952825018,""space"":1.1634716308407531,""transport"":0.6964012732450278,""water"":0.9599774790907462}","{""education"":0.439880017916891,""preferred_sector"":""media""}"
P_00028,Aiko Okafor,person,Earth,education,F_00122,0,941.3517370243884,26.89108229578212,0,0,43.255702600242536,1011.498521920413,1011.498521920413,0.6368297511268488,0.3161597252541191,0.04390455794872044,0.9058083265918363,0.4344492972321615,0.2768318586727199,0.5774467181618386,0.16602944035373826,0.9218261598609043,100.0,"{""consumption"":0.7279880288020045,""culture"":0.3507709508094171,""education"":1.016359755219332,""energy"":0.6407621943736567,""environment"":0.8224309568125726,""finance"":0.8745116714275452,""food"":0.5682443776203944,""general"":0.6505773039285725,""governance"":0.22600732981323074,""health"":0.666864325504065,""infrastructure"":0.971359812852013,""labor"":0.7479668547247579,""media"":0.6185724647907733,""space"":0.5118543889608004,""transport"":0.5161741367192066,""water"":0.7543961590189615}","{""education"":0.6456541750039078,""preferred_sector"":""data_network""}"
P_00029,Aiko Ito,person,Earth,water_utility,F_00127,0,1087.7731407736674,29.93483874531498,0,0,21.946502964333984,1139.6544824833163,1139.6544824833163,0.6265616754318233,0.47165969279961006,0.02832317985687338,1,0.49186497634821535,0.5072656502056193,0.48175321494101486,0.10956434020660033,0.8955568698686092,100.0,"{""consumption"":0.5218173018195812,""culture"":0.43840461674548753,""education"":0.9771635602940061,""energy"":0.7248633767464069,""environment"":0.8458153028169848,""finance"":0.778502367853257,""food"":0.5551040053739387,""general"":0.6474832156191122,""governance"":0.4498422779781517,""health"":0.7424645608203092,""infrastructure"":0.633948714868214,""labor"":0.5709447497216465,""media"":0.3288422054881298,""space"":0.6202509153275528,""transport"":0.7884843789084657,""water"":0.9081721917506673}","{""education"":0.3616030542869926,""preferred_sector"":""healthcare""}"
P_00030,Juri Schmidt,person,Station,water_utility,F_00131,0,647.7060652578592,32.007406231394874,0,0,9.271374144590101,688.9848456338442,688.9848456338442,0.38616225749378685,0.535898481603004,0.3546873545316869,0.8787713195869623,0.4947161125316924,0.5652627659252117,0.6683966868816901,0.2384555288518392,1.0369082312843616,100.0,"{""consumption"":0.29637303295486994,""culture"":0.43063213785854254,""education"":0.3855123203829573,""energy"":0.3292951775226255,""environment"":0.5121376219485874,""finance"":0.476540287074071,""food"":0.1525961298874638,""general"":0.43266618123500444,""governance"":0.3684124160911858,""health"":0.48802403547284406,""infrastructure"":0.19025520247179312,""labor"":0.2717551272279064,""media"":0.6277524824399328,""space"":0.6340629408569589,""transport"":0.25077831830022757,""water"":0.3165112937206214}","{""education"":0.7073239707036707,""preferred_sector"":""space_ops""}"
P_00031,Kian Okafor,person,Station,data_network,F_00133,0,499.9223270048658,37.02977142435007,0,0,13.979920742761887,550.9320191719778,550.9320191719778,0.32909893305446825,0.42213327917212906,0.10906895488401093,0.9930782811129204,0.5287988315065987,0.4736937991084453,0.6355001571638204,0.09002731152016591,1.4419381922608452,100.0,"{""consumption"":0.14153999497723146,""culture"":0.2539197848039463,""education"":0.30153641698354666,""energy"":0.1756254433481016,""environment"":0.3457958769488726,""finance"":0.02,""food"":0.02,""general"":0.2088833554006212,""governance"":0.2711581674415112,""health"":0.11830431608129531,""infrastructure"":0.8390201820869532,""labor"":0.5518316731664801,""media"":0.1656568278421757,""space"":0.2688747439943158,""transport"":0.6235342142984162,""water"":0.46402111565482296}","{""education"":0.4605001165575141,""preferred_sector"":""healthcare""}"
P_00032,Yara Nguyen,person,Earth,data_network,M_00150,0,888.2771478188738,33.76136368375018,0,0,3.6495244496703494,925.6880359522944,925.6880359522944,0.6828085622118466,0.3384834273320303,0.06214659420955128,1,0.5653277527704665,0.35941866581146725,0.6485032690443466,0.5294724763544676,1.0494253022625832,100.0,"{""consumption"":0.7981594389684094,""culture"":0.5397263419615934,""education"":0.2745144486086938,""energy"":0.5047655173570423,""environment"":0.16622524589601845,""finance"":0.4724075251740485,""food"":0.57835390078209,""general"":0.5490321384716635,""governance"":0.5903111430977888,""health"":0.5058318631744052,""infrastructure"":0.3795284010085611,""labor"":0.5534972998354805,""media"":0.6375936838507618,""space"":0.5426440297061483,""transport"":0.6341509186828637,""water"":0.4347857135924579}","{""education"":0.6831064133908669,""preferred_sector"":""media""}"
P_00033,Juri Rossi,person,Earth,manufacturing,,0,486.6162309851666,18.125300996226322,0,0,15.293387788966752,520.0349197703597,520.0349197703597,0.7011182525481774,0.4693760085807305,0,0.9766655285042435,0.5478950234674935,0.5674097720277086,0.7615117839364687,0.34507631943121786,1.1371115275724433,100.0,"{""consumption"":0.38194304686590586,""culture"":0.5022545757873534,""education"":0.17720272891052222,""energy"":0.25032870141127284,""environment"":0.05675760702985699,""finance"":0.055848233613577714,""food"":0.3229014154798144,""general"":0.35981107399603485,""governance"":0.08885649764027559,""health"":0.2838111272388735,""infrastructure"":0.38090857238068454,""labor"":0.2103325755471098,""media"":0.2829766591686673,""space"":0.25822047468637144,""transport"":0.356843081413294,""water"":0.21023154345925596}","{""education"":0.35698042605064495,""preferred_sector"":""manufacturing""}"
