actor_id,name,kind,location,sector,employer,employees,alltag,grundversorgung,vertrag,haftung,reserve,wallet_total,positive_money,health,stress,fatigue,trust,reputation,media_literacy,integrity,pressure,productivity,capital,skills,meta
P_00008,Theo Sato,person,Earth,data_network,F_00126,0,1006.1257354189217,34.41756876203034,0,0,4.39564326597798,1044.9389474469301,1044.9389474469301,0.6361702593985544,0.8200422524661699,0,0.7221279923423058,0.8661542523765331,0.4066092649492886,0.5808928148609657,0.5056355741029919,1.1045733944740184,100.0,"{""consumption"":0.3448624739602768,""culture"":0.40887105793091366,""education"":0.599956228912242,""energy"":0.3436649392282857,""environment"":0.46413504429107344,""finance"":0.5393836437842037,""food"":0.6231001849739047,""general"":0.5279756957760482,""governance"":0.7714977317224386,""health"":0.4746512116785292,""infrastructure"":0.32503816148014675,""labor"":0.6110333182193267,""media"":0.4047339183981301,""space"":0.6898281657112231,""transport"":0.6325457526545141,""water"":0.45146232695458643}","{""education"":0.8669802500907628,""preferred_sector"":""water_utility""}"
P_00009,Zoe Novak,person,Earth,media,M_00155,0,972.5085331066441,20.677072555037512,0,0,16.600813438335102,1009.7864191000167,1009.7864191000167,0.6271164214417049,0.7850332203828636,0,0.6330683980608496,0.5910760849984388,0.4533105856834096,0.4902851643437837,0.33121089677028803,0.9895365342782256,100.0,"{""consumption"":1.0879857631945966,""culture"":1.0304660529987373,""education"":0.822391082810575,""energy"":0.4804514323751112,""environment"":0.6923534138999935,""finance"":0.8050090681760521,""food"":0.5931811369057086,""general"":0.8268209152571865,""governance"":0.7339201167403552,""health"":1.163588650940307,""infrastructure"":0.7990296415606729,""labor"":0.7974232397213042,""media"":1.0145869185919574,""space"":0.9346821737432958,""transport"":1.0294893693798517,""water"":0.786516213675164}","{""education"":0.5622364528673562,""preferred_sector"":""media""}"
P_00010,Eva Yilmaz,person,Earth,space_ops,M_00154,0,1258.6712038737876,29.969775292077603,0,0,52.88497227979946,1341.5259514456648,1341.5259514456648,0.7396801216289137,0.7342064142527819,0,0.9367678179979426,0.5256543561163002,0.9168121121507218,0.3963276666572792,0.39402021761909306,1.0965956305436309,100.0,"{""consumption"":0.5731594634905217,""culture"":0.3695207551749411,""education"":0.7872184291334957,""energy"":0.7456986815310187,""environment"":0.7614792202955364,""finance"":0.6960051645910879,""food"":0.8029724169782785,""general"":0.6957849700604796,""governance"":0.6305990790380782,""health"":0.39134844159735815,""infrastructure"":0.7865647561005856,""labor"":0.5839115389255651,""media"":0.762782931727497,""space"":1.1689879942975914,""transport"":1.0156857388863179,""water"":0.5134837741324929}","{""education"":0.40377201846692395,""preferred_sector"":""media""}"
P_00011,Malik Silva,person,Moon,water_utility,M_00152,0,87.45072633577416,46.292407490924454,0,0,15.927981751378118,149.67111557807675,149.67111557807675,0.62957765290036,0.8311213851023682,0.3425235961697896,0.5910344516931424,0.6382325811755164,0.3981763290539744,0.5688894769788845,0.20232685350727853,0.8589820014184292,100.0,"{""consumption"":0.623597586035463,""culture"":0.6383217845866744,""education"":0.38077947819552904,""energy"":0.614015025099944,""environment"":0.3728043499964765,""finance"":0.7345114316697922,""food"":0.3796988335392214,""general"":0.4846532007326978,""governance"":0.5616623972958235,""health"":0.7180792033855051,""infrastructure"":0.5244457431079854,""labor"":0.5149084273996255,""media"":0.41280651413420605,""space"":0.8635974120236218,""transport"":0.19194599812628715,""water"":0.7683640416790857}","{""education"":0.7231592842508103,""preferred_sector"":""water_utility""}"
P_00012,Luis Ito,person,Earth,space_ops,F_00122,0,994.374965147413,32.17858711109006,0,0,36.930894957082835,1063.4844472155858,1063.4844472155858,0.6764751943529272,0.996895546371618,0,0.6208907256763931,0.7416500946742992,0.5544011364364367,0.7642489740639987,0.25544409507751537,0.8212879260955184,100.0,"{""consumption"":0.38598542689011606,""culture"":0.31983914541788777,""education"":0.161574246983615,""energy"":0.5737620243809459,""environment"":0.09344829823786818,""finance"":0.5738366504902941,""food"":0.4171471966140922,""general"":0.33045265366438337,""governance"":0.16673367787894786,""health"":0.21669470066658017,""infrastructure"":0.6738823048324759,""labor"":0.40624881083307035,""media"":0.2345846583161158,""space"":0.9680927889642271,""transport"":0.4911177428716641,""water"":0.10376462191864289}","{""education"":0.3652230343580174,""preferred_sector"":""construction""}"
P_00013,Malik Patel,person,Earth,construction,F_00122,0,1000.1967362818458,27.223756025280196,0,0,29.662630140626217,1057.0831224477522,1057.0831224477522,0.6746283146558475,0.8497025555304368,0,0.7202185884214131,0.8513174660518967,0.5686926495386457,0.6093475910965929,0.26682909281843153,1.008946307026925,100.0,"{""consumption"":0.10411772950545704,""culture"":0.35035464597243643,""education"":0.23835687155642357,""energy"":0.14783804006332052,""environment"":0.6603088261174441,""finance"":0.2501156786456429,""food"":0.47452637817680415,""general"":0.21867990140881843,""governance"":0.35682870339763917,""health"":0.43699243962734247,""infrastructure"":0.7920695062556244,""labor"":0.1987363740479715,""media"":0.10881268672912352,""space"":0.13398265348912172,""transport"":0.028111512353837825,""water"":0.1558249333781136}","{""education"":0.6063753426528911,""preferred_sector"":""construction""}"
P_00014,David Silva,person,Station,research,F_00128,0,657.1124081491413,25.41959678141523,0,0,37.604906218906876,720.1369111494633,720.1369111494633,0.654217234979934,0.48584561701183315,0.3242739600121531,0.5077084975589683,0.6024853626973449,0.6954676260604,0.8493227036529704,0.4201978787601022,0.9206998653665508,100.0,"{""consumption"":0.10749349935620023,""culture"":0.21226093417555475,""education"":0.15627389206040215,""energy"":0.4279829477173519,""environment"":0.4532394610326252,""finance"":0.43971380012963796,""food"":0.3801849311889474,""general"":0.3083071016882304,""governance"":0.4160419729816718,""health"":0.5531125416454553,""infrastructure"":0.1981471231171257,""labor"":0.3534346150863809,""media"":0.44123028850684687,""space"":0.47206514360176116,""transport"":0.269982051479745,""water"":0.2679688784482844}","{""education"":0.6608148044698547,""preferred_sector"":""healthcare""}"
P_00015,Rin Sato,person,Earth,space_ops,F_00125,0,1029.5536884341782,22.22876147471409,0,0,16.376118705795395,1068.1585686146875,1068.1585686146875,0.6225384763575545,0.7532680267482544,0,0.5099180138463637,0.5317188636440731,0.27388321278775646,0.3963564664707668,0.7188114461261699,0.9535785103778504,100.0,"{""consumption"":0.3488005504955571,""culture"":0.7112405024822849,""education"":0.7128372009649482,""energy"":0.8416020548789883,""environment"":0.5116843301514132,""finance"":0.18084194164453826,""food"":0.47338027504679825,""general"":0.55952246038504,""governance"":0.41673615410550646,""health"":0.5503158581326959,""infrastructure"":0.5894942735673359,""labor"":0.7209390670471683,""media"":0.6749332710738267,""space"":1.1972496589607935,""transport"":0.7350167442613227,""water"":0.7183893899040337}","{""education"":0.27781167446887567,""preferred_sector"":""energy""}"
P_00016,Aiko Singh,person,Earth,healthcare,F_00126,0,1030.9971149489525,26.153365739361426,0,0,45.253992243571574,1102.4044729318853,1102.4044729318853,0.7140872624278162,0.7167277284400956,0,1,0.7138820891320361,0.5676055336828765,0.8390289186333255,0.2531992988334272,1.1566074317083201,100.0,"{""consumption"":0.3008246962631805,""culture"":0.1557896153423042,""education"":0.4039019234382385,""energy"":0.3778048140870175,""environment"":0.40301077269646757,""finance"":0.46952079275289393,""food"":0.4561850849705429,""general"":0.309911192315403,""governance"":0.22124707023447238,""health"":0.6347794050580987,""infrastructure"":0.17056053313690497,""labor"":0.18110366026755223,""media"":0.23468342554343605,""space"":0.2593826860814806,""transport"":0.4550058288592427,""water"":0.39511671423410927}","{""education"":0.49513680781097996,""preferred_sector"":""water_utility""}"
P_00017,Luis Sato,person,Earth,mining,F_00122,0,1013.735143331965,29.620707211913167,0,0,33.95595332203895,1077.3118038659172,1077.3118038659172,0.7196440400616317,0.746420796295836,0,0.7165530865052807,0.6166342040292183,0.49458619387402003,0.6608540565778113,0.1973851940122708,0.9856329540525922,100.0,"{""consumption"":0.2836517159235936,""culture"":0.1974815380982728,""education"":0.4923740684545829,""energy"":0.37899466554528133,""environment"":0.25553333853076,""finance"":0.46164324312472543,""food"":0.6104941352706259,""general"":0.36236958335269687,""governance"":0.27758649562884874,""health"":0.27331403018443284,""infrastructure"":0.553823880775062,""labor"":0.5225690006793894,""media"":0.2681329067454165,""space"":0.32412160997711503,""transport"":0.5574578699720656,""water"":0.30483233778346625}","{""education"":0.6617698183051773,""preferred_sector"":""construction""}"
P_00018,Tariq Ito,person,Earth,logistics,,0,627.2583691803546,22.374610100290205,0,0,19.50085007332557,669.1338293539703,669.1338293539703,0.6862757469589754,0.7731179586124441,0,0.8304212555100402,0.625786435969854,0.7009943917593607,0.504492675002139,0.18013063172325727,0.7457377132029829,100.0,"{""consumption"":0.27310307672931516,""culture"":0.25014661064344484,""education"":0.07135793341109117,""energy"":0.2675000732559483,""environment"":0.3440397369506191,""finance"":0.2736443352820871,""food"":0.26567076034477344,""general"":0.3096954055616319,""governance"":0.4118134096003472,""health"":0.2660043916689296,""infrastructure"":0.13104025344361128,""labor"":0.08563123720499771,""media"":0.022042083158061065,""space"":0.6224786202231375,""transport"":0.9161928606949912,""water"":0.1447124935135734}","{""education"":0.46718377879169526,""preferred_sector"":""logistics""}"
P_00019,Nia Weber,person,Earth,construction,F_00127,0,1054.318293294785,15.133277056344493,0,0,7.17328447530317,1076.6248548264327,1076.6248548264327,0.6907314274661706,0.5597564208332488,0,0.7125641123234175,0.6819107181247487,0.6702611138505992,0.7038767380727009,0.5309630972797447,0.7602994955889839,100.0,"{""consumption"":0.5020462586821192,""culture"":0.6026984441129241,""education"":0.41015504973641387,""energy"":0.37009813711762407,""environment"":0.24682635110157244,""finance"":0.28910298141472224,""food"":0.4977572336320714,""general"":0.4832006977296971,""governance"":0.683643735194236,""health"":0.724782143080311,""infrastructure"":0.6969940703531451,""labor"":0.30117567557770786,""media"":0.3356690944127252,""space"":0.5161212553601385,""transport"":0.4150418143105571,""water"":0.24136019670867628}","{""education"":0.5142778608375637,""preferred_sector"":""healthcare""}"
P_00020,Eva Mensah,person,Earth,water_utility,F_00127,0,1174.7356777072168,12.079496456242456,0,0,29.50479361746408,1216.3199677809232,1216.3199677809232,0.66343723640271,0.5281661030034115,0,0.8578859160776043,0.780600620558325,0.8241410518315097,0.6601102449519722,0.3521788815034569,1.0600891027960009,100.0,"{""consumption"":0.6449285511488493,""culture"":0.7691013185642959,""education"":0.41745255552747307,""energy"":0.5689993782711895,""environment"":0.5537124345858023,""finance"":0.6107968667974657,""food"":0.5045818389973965,""general"":0.5907034615180414,""governance"":0.38689607748838584,""health"":0.9615814939542504,""infrastructure"":0.49015224108936645,""labor"":0.4742569740552357,""media"":0.510338981035117,""space"":0.6092583836336677,""transport"":0.6058182129984873,""water"":0.8677473162514893}","{""education"":0.805578582311146,""preferred_sector"":""healthcare""}"
P_00021,Theo Sato,person,Earth,media,M_00154,0,1078.1308054117046,11.294610542650258,0,0,17.28629337562136,1106.7117093299762,1106.7117093299762,0.7018807253667311,0.8241009838301675,0,0.7796547684990126,0.7229017986119916,0.6098979708401984,0.9444038446611704,0.12119629380681374,0.9757527935788934,100.0,"{""consumption"":0.6871080402095612,""culture"":0.4716815974734263,""education"":0.529300904528997,""energy"":0.25374529616094305,""environment"":0.5008828008164239,""finance"":0.5796622618708592,""food"":0.3799873291690149,""general"":0.550785976578962,""governance"":0.1629885795918336,""health"":0.3995269653127378,""infrastructure"":0.39178082865065733,""labor"":0.44007759415641773,""media"":0.7894868330920746,""space"":0.6570951004157742,""transport"":0.5422362006994877,""water"":0.5260363142558344}","{""education"":0.35696094998419636,""preferred_sector"":""media""}"
P_00022,Iris Sato,person,Earth,water_utility,,0,455.1649852471468,12.703099292651721,0,0,57.714666131570205,525.5827506713687,525.5827506713687,0.6660745967924501,0.6070411927131232,0,0.8597726817186249,1.0512533698017101,0.33715866938897043,0.5750166208657145,0.594033779228459,0.9442295644721319,100.0,"{""consumption"":0.18981571846837622,""culture"":0.28346707416443007,""education"":0.4575605337634189,""energy"":0.3727345869400472,""environment"":0.09731969310158792,""finance"":0.16518232965276455,""food"":0.5353097946089714,""general"":0.28402097673856275,""governance"":0.4577236935451546,""health"":0.22981731781827403,""infrastructure"":0.16426608962848532,""labor"":0.22015728259378414,""media"":0.32582864031092357,""space"":0.02,""transport"":0.5327992431059558,""water"":0.22272669703490558}","{""education"":0.6340480150951607,""preferred_sector"":""water_utility""}"
P_00023,Noah Ito,person,Earth,finance,F_00126,0,1075.395254125481,30.3095068919569,0,0,0.06906404688673318,1105.7738250643247,1105.7738250643247,0.6647731780995856,0.5555546909208802,0,0.8594646934216446,0.7696642470807393,0.6283850318969748,0.5572544736285852,0.3043699307551832,0.8735494481927791,100.0,"{""consumption"":0.23241744339075443,""culture"":0.5500642186945077,""education"":0.47926542280222184,""energy"":0.5573795284857704,""environment"":0.17238830491735796,""finance"":0.24583858304948694,""food"":0.5636571972039469,""general"":0.3916855681688275,""governance"":0.5325927206165556,""health"":0.45952478585415946,""infrastructure"":0.36294412859321756,""labor"":0.43755423108045655,""media"":0.02,""space"":0.3983990925791876,""transport"":0.4223916698872719,""water"":0.3903037110071039}","{""education"":0.5731903088090874,""preferred_sector"":""water_utility""}"
P_00024,Nia Garcia,person,Earth,energy,F_00125,0,1097.424603669077,34.037125195989084,0,0,14.623854364508302,1146.0855832295745,1146.0855832295745,0.6330928812279597,0.6227607676332882,0,0.7792694001755733,0.7570994949535573,0.45458617774215726,0.47395454671072534,0.306493056007219,1.2175630986280193,100.0,"{""consumption"":0.691425716898073,""culture"":0.8896179566727807,""education"":1.099753320365739,""energy"":1.114689190690074,""environment"":0.90762907808051,""finance"":0.8360353014656865,""food"":0.6580015507631066,""general"":0.6840094303235887,""governance"":0.9597618598751728,""health"":0.6228528430304141,""infrastructure"":0.4937940211609438,""labor"":0.6085960176125998,""media"":0.6471951718300694,""space"":0.5914117465731644,""transport"":0.7790253952871011,""water"":0.6068621799000117}","{""education"":0.8985528666568443,""preferred_sector"":""energy""}"
P_00025,Lina Hoffmann,person,Earth,mining,F_00126,0,908.2457406946861,27.43672315810814,0,0,48.68453415389261,984.3669980066869,984.3669980066869,0.6940419789278689,0.686571238909252,0,0.688452054384987,0.7573178683856867,0.09681343816059426,0.6812091074674163,0.14966676592075676,0.9588170118888658,100.0,"{""consumption"":0.11470329032972172,""culture"":0.4345347073602551,""education"":0.02,""energy"":0.021509150558893745,""environment"":0.5326784366858797,""finance"":0.07073081992974112,""food"":0.17766033916535381,""general"":0.2052658973111267,""governance"":0.1410622225476406,""health"":0.17097976456272854,""infrastructure"":0.06235120059766852,""labor"":0.19085312178056837,""media"":0.02,""space"":0.24579491265406525,""transport"":0.21116910375528464,""water"":0.3384750356292035}","{""education"":0.5461544792649774,""preferred_sector"":""water_utility""}"
P_00026,Kian Novak,person,Orbit,data_network,F_00148,0,742.3011231381416,18.39111780776016,0,0,41.063974464355,801.7562154102568,801.7562154102568,0.6432771585788701,0.39404294099980075,0.15636309650638913,0.7806580563006705,0.9049178944899469,0.822614727572276,0.4464747185649175,0.4230368614786316,1.0152368371919263,100.0,"{""consumption"":0.6257958960684354,""culture"":0.3880965381076755,""education"":0.44868826531931766,""energy"":0.7648167108053707,""environment"":0.4733855087496657,""finance"":0.6888223687814217,""food"":0.5905012420854511,""general"":0.5638127735493577,""governance"":0.4511792424945329,""health"":0.44070802966202566,""infrastructure"":0.9261389560470579,""labor"":0.5031688198591814,""media"":0.818585897520052,""space"":0.8432920600829414,""transport"":0.5519714207251631,""water"":0.5523696381028446}","{""education"":0.6212278142476491,""preferred_sector"":""healthcare""}"
P_00027,Rin Kowalski,person,Earth,agriculture,F_00121,0,1043.6788582026381,26.773915270285986,0,0,9.478537324307217,1079.9313107972312,1079.9313107972312,0.702411032934856,0.6726185155364247,0.032738752754375364,0.6999144778382386,0.47379601340416133,0.4174428931378079,0.7321062086661483,0.40635895375673725,0.8988242611631272,100.0,"{""consumption"":0.5508490329906652,""culture"":0.9499050855817003,""education"":0.9647692257127054,""energy"":0.9307615099860037,""environment"":0.9213225405422323,""finance"":0.8309684858489504,""food"":0.9174513136830283,""general"":0.8106150241245061,""governance"":0.6492333360837806,""health"":0.8674824073581173,""infrastructure"":0.8418857410953134,""labor"":0.8919301112119181,""media"":0.9666572952825018,""space"":1.1654522474596936,""transport"":0.6964012732450278,""water"":0.9599774790907462}","{""education"":0.439880017916891,""preferred_sector"":""water_utility""}"
P_00028,Aiko Okafor,person,Earth,education,M_00153,0,881.7219821202798,26.777601020468705,0,0,43.255702600242536,951.7552857409911,951.7552857409911,0.6630587781282747,0.454401650743009,0.04492902126241755,0.6669213281077316,0.42741570266005047,0.27027576890898364,0.5774467181618386,0.16602944035373826,0.9218261598609043,100.0,"{""consumption"":0.7279880288020045,""culture"":0.3507709508094171,""education"":1.016359755219332,""energy"":0.6400177873456091,""environment"":0.8224309568125726,""finance"":0.8751478387109892,""food"":0.565828357588441,""general"":0.6505773039285725,""governance"":0.22600732981323074,""health"":0.666864325504065,""infrastructure"":0.9704011650451528,""labor"":0.7479668547247579,""media"":0.6196317550692,""space"":0.5096789244224326,""transport"":0.5098464022896709,""water"":0.7543961590189615}","{""education"":0.6456541750039078,""preferred_sector"":""media""}"
P_00029,Aiko Ito,person,Earth,water_utility,F_00127,0,1134.3836801805596,29.821357470001566,0,0,21.946502964333984,1186.1515406148953,1186.1515406148953,0.6704042461509291,0.5126425554188945,0.05031856740149744,0.9413473099482417,0.49464995647369925,0.5108769235042754,0.48175321494101486,0.10956434020660033,0.8955568698686092,100.0,"{""consumption"":0.5218173018195812,""culture"":0.43733383122715086,""education"":0.9795501116542282,""energy"":0.7242301977820699,""environment"":0.8458153028169848,""finance"":0.778502367853257,""food"":0.5551040053739387,""general"":0.6474832156191122,""governance"":0.4511575663940498,""health"":0.7440472743131349,""infrastructure"":0.633948714868214,""labor"":0.573382949766468,""media"":0.3288422054881298,""space"":0.6202509153275528,""transport"":0.7884843789084657,""water"":0.9081721917506673}","{""education"":0.3616030542869926,""preferred_sector"":""healthcare""}"
P_00030,Juri Schmidt,person,Station,water_utility,M_00156,0,503.16624629546214,43.81186499556958,0,0,9.271374144590101,556.2494854356219,556.2494854356219,0.6672357029871782,0.49419425637326375,0.03977844642153405,0.6518844120577397,0.49184595020933075,0.5681999848773901,0.6683966868816901,0.2384555288518392,1.0369082312843616,100.0,"{""consumption"":0.29637303295486994,""culture"":0.43063213785854254,""education"":0.38827620354994247,""energy"":0.3292951775226255,""environment"":0.5121376219485874,""finance"":0.47495344473621537,""food"":0.1525961298874638,""general"":0.43266618123500444,""governance"":0.37025505116836466,""health"":0.49083262100594555,""infrastructure"":0.19025520247179312,""labor"":0.2717551272279064,""media"":0.6264072063443967,""space"":0.6340629408569589,""transport"":0.25077831830022757,""water"":0.31692367329704474}","{""education"":0.7073239707036707,""preferred_sector"":""media""}"
P_00031,Kian Okafor,person,Station,data_network,F_00134,0,427.912443470635,48.03788250570951,0,0,13.979920742761887,489.9302467191064,489.9302467191064,0.654815802405495,0.2810495172920765,0.01646654773836931,0.7897676223698621,0.5277059660907186,0.47564873878236436,0.6355001571638204,0.09002731152016591,1.4419381922608452,100.0,"{""consumption"":0.1425376477719215,""culture"":0.25620593901542377,""education"":0.3025325532453912,""energy"":0.17570521903455147,""environment"":0.3457958769488726,""finance"":0.021591808038111324,""food"":0.02,""general"":0.2088833554006212,""governance"":0.26905854996598666,""health"":0.11493097405523128,""infrastructure"":0.8426084359661985,""labor"":0.5509160585942654,""media"":0.16423720936449152,""space"":0.2688747439943158,""transport"":0.6250608587679503,""water"":0.46402111565482296}","{""education"":0.4605001165575141,""preferred_sector"":""media""}"
P_00032,Yara Nguyen,person,Earth,data_network,M_00153,0,927.3757886343917,33.647882408436764,0,0,3.6495244496703494,964.6731954924988,964.6731954924988,0.6584851627484056,0.5990618000614989,0,0.7554734408322444,0.5630046263312931,0.36290272664532625,0.6485032690443466,0.5294724763544676,1.0494253022625832,100.0,"{""consumption"":0.7981594389684094,""culture"":0.5423478878256759,""education"":0.2745144486086938,""energy"":0.5047655173570423,""environment"":0.16328168985776875,""finance"":0.4724075251740485,""food"":0.5792334359827356,""general"":0.5490321384716635,""governance"":0.5921717926963967,""health"":0.5058318631744052,""infrastructure"":0.3795284010085611,""labor"":0.5534972998354805,""media"":0.6375936838507618,""space"":0.5448107838967587,""transport"":0.6353727579235987,""water"":0.4347857135924579}","{""education"":0.6831064133908669,""preferred_sector"":""media""}"
