actor_id,name,kind,location,sector,employer,employees,alltag,grundversorgung,vertrag,haftung,reserve,wallet_total,positive_money,health,stress,fatigue,trust,reputation,media_literacy,integrity,pressure,productivity,capital,skills,meta
P_00008,Theo Sato,person,Earth,data_network,,0,198.84497959021252,55.08874691213564,0,0,4.39564326597798,258.3293697683261,258.3293697683261,0.024685657444824923,0.995,0.3231225076654896,1,0.8623363461706051,0.4145658927044663,0.5808928148609657,0.5056355741029919,1.1045733944740184,100.0,"{""consumption"":0.3435875238229052,""culture"":0.4110722905931495,""education"":0.599956228912242,""energy"":0.3467652956270267,""environment"":0.4662396843135266,""finance"":0.5400675589298853,""food"":0.6208051663552105,""general"":0.5279756957760482,""governance"":0.7714977317224386,""health"":0.4746512116785292,""infrastructure"":0.32576653626414365,""labor"":0.6111878381612941,""media"":0.4077509931014556,""space"":0.6903747148540652,""transport"":0.6368401048679655,""water"":0.45146232695458643}","{""education"":0.8669802500907628,""preferred_sector"":""data_network""}"
P_00009,Zoe Novak,person,Earth,media,F_00313,0,2194.73301302398,47.180323107251546,0,0,16.600813438335102,2258.514149569567,2258.514149569567,0.02479193733451946,0.995,0.6061543851442085,1,0.5946970463534408,0.45908425918350554,0.4902851643437837,0.33121089677028803,0.9895365342782256,100.0,"{""consumption"":1.0879857631945966,""culture"":1.031633799053492,""education"":0.8251805678334422,""energy"":0.4794244316214801,""environment"":0.6951953784130194,""finance"":0.8050090681760521,""food"":0.5947359929854704,""general"":0.8268209152571865,""governance"":0.7361294706795427,""health"":1.1614086599663886,""infrastructure"":0.7996444456236302,""labor"":0.800631092474434,""media"":1.0154476047160188,""space"":0.9346821737432958,""transport"":1.0275567009970497,""water"":0.7860319144025968}","{""education"":0.5622364528673562,""preferred_sector"":""healthcare""}"
P_00010,Eva Yilmaz,person,Earth,space_ops,M_00336,0,1773.1532144520359,59.23763230332148,0,0,52.88497227979946,1885.275819035157,1885.275819035157,0.02370573628913848,0.995,0.4541035402912958,1,0.5660792639006348,0.9342608353450337,0.3963276666572792,0.39402021761909306,1.0965956305436309,100.0,"{""consumption"":0.5765258420752064,""culture"":0.37199373792434676,""education"":0.7867684085907714,""energy"":0.7543125408722733,""environment"":0.7582701968303263,""finance"":0.6960051645910879,""food"":0.8069388379992279,""general"":0.6957849700604796,""governance"":0.6335010751463124,""health"":0.39480724686344054,""infrastructure"":0.7894846041139196,""labor"":0.5817132034846012,""media"":0.764316971048205,""space"":1.17469224866569,""transport"":1.0156857388863179,""water"":0.5134837741324929}","{""education"":0.40377201846692395,""preferred_sector"":""media""}"
P_00011,Malik Silva,person,Moon,water_utility,F_00325,0,1272.7729313418579,103.90242800254214,0,-43.02462719824552,0.0,1333.6507321461545,1376.6753593444,0.02357612201959047,0.995,0.5172742937311132,1,0.7541161324204891,0.4158212268400494,0.5688894769788845,0.20232685350727853,0.8589820014184292,100.0,"{""consumption"":0.623597586035463,""culture"":0.6413022273229552,""education"":0.38349526036873766,""energy"":0.614015025099944,""environment"":0.37130675224971454,""finance"":0.7345114316697922,""food"":0.3848948552901328,""general"":0.4846532007326978,""governance"":0.5643369946977367,""health"":0.7187095906601128,""infrastructure"":0.5263297556137086,""labor"":0.5149084273996255,""media"":0.4175494371279129,""space"":0.8659461379779272,""transport"":0.193986846322297,""water"":0.7740560614159722}","{""education"":0.7231592842508103,""preferred_sector"":""space_ops""}"
P_00012,Luis Ito,person,Earth,space_ops,,0,177.84209230108317,63.02109970588486,0,0,36.930894957082835,277.79408696405085,277.79408696405085,0.024382128224793357,0.995,0.32658831995080123,1,0.7401548848875283,0.5592242236890337,0.7642489740639987,0.25544409507751537,0.8212879260955184,100.0,"{""consumption"":0.3889422085997904,""culture"":0.32170897940272775,""education"":0.161574246983615,""energy"":0.5737620243809459,""environment"":0.09344829823786818,""finance"":0.5748384715193858,""food"":0.4152176805322372,""general"":0.33045265366438337,""governance"":0.1654441366917565,""health"":0.21993103533060213,""infrastructure"":0.6723183801636949,""labor"":0.4080325146786987,""media"":0.2345846583161158,""space"":0.9707005944111742,""transport"":0.4911177428716641,""water"":0.10312980193059494}","{""education"":0.3652230343580174,""preferred_sector"":""space_ops""}"
P_00013,Malik Patel,person,Earth,construction,F_00302,0,111.51023057176343,84.96945162632917,0,0,29.662630140626217,226.14231233871882,226.14231233871882,0.024938325984544263,0.995,0.4248480362792586,1,0.8290919410117873,0.57134613928488,0.6093475910965929,0.26682909281843153,1.008946307026925,100.0,"{""consumption"":0.10411772950545704,""culture"":0.35515288982820675,""education"":0.2317753186960201,""energy"":0.1515482847189167,""environment"":0.6593361965775637,""finance"":0.2501156786456429,""food"":0.4729403933447725,""general"":0.21867990140881843,""governance"":0.35840705646597787,""health"":0.4394030336639654,""infrastructure"":0.7920695062556244,""labor"":0.1999229781369001,""media"":0.10881268672912352,""space"":0.13398265348912172,""transport"":0.030338718895590873,""water"":0.1534763372738101}","{""education"":0.6063753426528911,""preferred_sector"":""construction""}"
P_00014,David Silva,person,Station,research,F_00315,0,2091.9864054805325,53.40032144812777,0,0,37.604906218906876,2182.991633147567,2182.991633147567,0.024124075067697686,0.995,0.4917189079396842,1,0.6636382437288891,0.7032585240681343,0.8493227036529704,0.4201978787601022,0.9206998653665508,100.0,"{""consumption"":0.10749349935620023,""culture"":0.21473410402472426,""education"":0.15862690756519582,""energy"":0.4301006949441885,""environment"":0.4532394610326252,""finance"":0.4418358426239923,""food"":0.37899658618877996,""general"":0.3083071016882304,""governance"":0.41470226477528277,""health"":0.5580615069966615,""infrastructure"":0.2003949393959975,""labor"":0.3534346150863809,""media"":0.4433993059900271,""space"":0.4706106073354414,""transport"":0.26851769677709947,""water"":0.2679688784482844}","{""education"":0.6608148044698547,""preferred_sector"":""healthcare""}"
P_00015,Rin Sato,person,Earth,space_ops,F_00311,0,1705.100946858607,51.496618485957974,0,0,16.376118705795395,1772.9736840503601,1772.9736840503601,0.022632568896900726,0.995,0.45627867687986295,1,0.5080574369199596,0.2787399951585059,0.3963564664707668,0.7188114461261699,0.9535785103778504,100.0,"{""consumption"":0.35333997141683415,""culture"":0.7122932605041932,""education"":0.7149441582232187,""energy"":0.8393130547320926,""environment"":0.5116843301514132,""finance"":0.18261310697990576,""food"":0.4729394698131057,""general"":0.55952246038504,""governance"":0.41841463122404077,""health"":0.5489573293317629,""infrastructure"":0.5894942735673359,""labor"":0.7232584102398423,""media"":0.6749332710738267,""space"":1.1959983251707802,""transport"":0.7372939892548601,""water"":0.7160783283185815}","{""education"":0.27781167446887567,""preferred_sector"":""energy""}"
P_00016,Aiko Singh,person,Earth,healthcare,,0,475.8650624499654,38.84230485997929,0,0,45.253992243571574,559.9613595535163,559.9613595535163,0.02,0.995,0.4255185598467747,1,0.7340162426703325,0.5694995751223381,0.8390289186333255,0.2531992988334272,1.1566074317083201,100.0,"{""consumption"":0.3008246962631805,""culture"":0.1578896739568917,""education"":0.4039019234382385,""energy"":0.3778048140870175,""environment"":0.404735212452059,""finance"":0.46952079275289393,""food"":0.4561850849705429,""general"":0.309911192315403,""governance"":0.22260223158105094,""health"":0.6356541346521098,""infrastructure"":0.17056053313690497,""labor"":0.18110366026755223,""media"":0.23468342554343605,""space"":0.2593826860814806,""transport"":0.45210817528090985,""water"":0.39511671423410927}","{""education"":0.49513680781097996,""preferred_sector"":""healthcare""}"
P_00017,Luis Sato,person,Earth,mining,,0,348.63525354879346,46.45187746234045,0,0,33.95595332203895,429.0430843331729,429.0430843331729,0.02,0.995,0.3271113397474782,1,0.627406687226367,0.5097892245592128,0.6608540565778113,0.1973851940122708,0.9856329540525922,100.0,"{""consumption"":0.2836517159235936,""culture"":0.20130478142897146,""education"":0.4959838581895243,""energy"":0.3827287807921779,""environment"":0.25553333853076,""finance"":0.46458766643797234,""food"":0.6145828330761327,""general"":0.36236958335269687,""governance"":0.28307467747875475,""health"":0.2732593691355125,""infrastructure"":0.5513367967309772,""labor"":0.5225690006793894,""media"":0.2689022362076645,""space"":0.32412160997711503,""transport"":0.5590108602424767,""water"":0.30670169633793726}","{""education"":0.6617698183051773,""preferred_sector"":""mining""}"
P_00018,Tariq Ito,person,Earth,logistics,,0,227.75416901651357,51.642467111534096,0,0,19.50085007332557,298.8974862013732,298.8974862013732,0.02,0.995,0.43979113336466275,1,0.6286223521661752,0.705517097257279,0.504492675002139,0.18013063172325727,0.7457377132029829,100.0,"{""consumption"":0.2792164311630157,""culture"":0.25014661064344484,""education"":0.07436323353619642,""energy"":0.26976789580236343,""environment"":0.3427897165119359,""finance"":0.2736443352820871,""food"":0.26768469088536895,""general"":0.3096954055616319,""governance"":0.4118134096003472,""health"":0.26681782081902866,""infrastructure"":0.1320407265798911,""labor"":0.08351279848210527,""media"":0.02,""space"":0.6202126951071092,""transport"":0.9161928606949912,""water"":0.1447124935135734}","{""education"":0.46718377879169526,""preferred_sector"":""logistics""}"
P_00019,Nia Weber,person,Earth,construction,F_00303,0,1116.8830904614047,44.40113406758838,0,0,7.17328447530317,1168.4575090042963,1168.4575090042963,0.0243908037384085,0.995,0.44065980582888264,1,0.6939140018448393,0.6861932101398266,0.7038767380727009,0.5309630972797447,0.7602994955889839,100.0,"{""consumption"":0.5063135759702373,""culture"":0.6026984441129241,""education"":0.4145772845486514,""energy"":0.37009813711762407,""environment"":0.24682635110157244,""finance"":0.28910298141472224,""food"":0.496713627437638,""general"":0.4832006977296971,""governance"":0.6927179312410364,""health"":0.7257117075053802,""infrastructure"":0.6960918295525197,""labor"":0.30242439003602795,""media"":0.3376615111885609,""space"":0.5224846856072084,""transport"":0.4181626054705514,""water"":0.23844087230566885}","{""education"":0.5142778608375637,""preferred_sector"":""construction""}"
P_00020,Eva Mensah,person,Earth,water_utility,F_00313,0,2580.488736352044,41.34735346748634,0,0,29.50479361746408,2651.3408834369943,2651.3408834369943,0.024661766732922166,0.995,0.4199344377476696,1,0.832200430195829,0.8359747610057218,0.6601102449519722,0.3521788815034569,1.0600891027960009,100.0,"{""consumption"":0.642106501784079,""culture"":0.7691013185642959,""education"":0.4202100071202422,""energy"":0.5725605104387567,""environment"":0.5516036533619858,""finance"":0.6107968667974657,""food"":0.5035958633586146,""general"":0.5907034615180414,""governance"":0.38689607748838584,""health"":0.9636573861914153,""infrastructure"":0.49015224108936645,""labor"":0.48001264175715014,""media"":0.510338981035117,""space"":0.6090108240348066,""transport"":0.6122152163567817,""water"":0.873087383643696}","{""education"":0.805578582311146,""preferred_sector"":""healthcare""}"
P_00021,Theo Sato,person,Earth,media,M_00341,0,1652.2007680505012,23.983549663268125,0,0,17.28629337562136,1693.4706110893908,1693.4706110893908,0.02,0.995,0.37791547280528953,1,0.783090633231427,0.6230250758731087,0.9444038446611704,0.12119629380681374,0.9757527935788934,100.0,"{""consumption"":0.6924827191814932,""culture"":0.472605777675115,""education"":0.526606288024044,""energy"":0.25519137325562025,""environment"":0.5008828008164239,""finance"":0.5823780521838092,""food"":0.3790452958003697,""general"":0.550785976578962,""governance"":0.1629885795918336,""health"":0.4022456816855694,""infrastructure"":0.39178082865065733,""labor"":0.44007759415641773,""media"":0.798689461088022,""space"":0.6602281877275294,""transport"":0.5422362006994877,""water"":0.5260363142558344}","{""education"":0.35696094998419636,""preferred_sector"":""media""}"
P_00022,Iris Sato,person,Earth,water_utility,,0,295.1383710407178,24.011862289506844,0,0,57.714666131570205,376.86489946179483,376.86489946179483,0.02336307126293306,0.995,0.13035359782588732,1,1.0929794739397654,0.3445456469726245,0.5750166208657145,0.594033779228459,0.9442295644721319,100.0,"{""consumption"":0.19216612882057202,""culture"":0.2855781865439019,""education"":0.46187567770375637,""energy"":0.37086163271771777,""environment"":0.09956271725083837,""finance"":0.16751690980789688,""food"":0.5353097946089714,""general"":0.28402097673856275,""governance"":0.45615670915406603,""health"":0.22926709426623462,""infrastructure"":0.16426608962848532,""labor"":0.22015728259378414,""media"":0.32699697064310546,""space"":0.021779190162977847,""transport"":0.5327992431059558,""water"":0.22272669703490558}","{""education"":0.6340480150951607,""preferred_sector"":""water_utility""}"
P_00023,Noah Ito,person,Earth,finance,,0,613.3020942653993,42.99844601257476,0,0,0.06906404688673318,656.3696043248608,656.3696043248608,0.02,0.9828340439198489,0.44479002926388683,0.9982962401429178,0.8073982125159824,0.6390267387087534,0.5572544736285852,0.3043699307551832,0.8735494481927791,100.0,"{""consumption"":0.2306614080958785,""culture"":0.5529305383642662,""education"":0.483578009799894,""energy"":0.5634286540932089,""environment"":0.17238830491735796,""finance"":0.24583858304948694,""food"":0.5628610845944897,""general"":0.3916855681688275,""governance"":0.5339611268819657,""health"":0.45952478585415946,""infrastructure"":0.36276292622000395,""labor"":0.4406544189156261,""media"":0.021854083604802853,""space"":0.3983990925791876,""transport"":0.42521426013845914,""water"":0.3883999390728428}","{""education"":0.5731903088090874,""preferred_sector"":""finance""}"
P_00024,Nia Garcia,person,Earth,energy,F_00310,0,1628.3073855141681,48.10654404286399,0,0,14.623854364508302,1691.0377839215405,1691.0377839215405,0.024018212731650203,0.995,0.43521181288712496,1,0.8048136364678286,0.45497682319839217,0.47395454671072534,0.306493056007219,1.2175630986280193,100.0,"{""consumption"":0.6903229818042047,""culture"":0.8888929062683729,""education"":1.1019594772409793,""energy"":1.11600637979613,""environment"":0.90762907808051,""finance"":0.8368253345655777,""food"":0.6588370836445477,""general"":0.6840094303235887,""governance"":0.9597618598751728,""health"":0.620315174902603,""infrastructure"":0.4924935764150014,""labor"":0.6085960176125998,""media"":0.6471951718300694,""space"":0.5938499843526869,""transport"":0.7777552196773708,""water"":0.6068621799000117}","{""education"":0.8985528666568443,""preferred_sector"":""energy""}"
P_00025,Lina Hoffmann,person,Earth,mining,,0,3.6746129058819887,149.46727291139305,0,0,6.53532800718238,159.67721382445743,159.67721382445743,0.021924992539695758,0.995,0.23859705328560238,1,0.7247740140248944,0.09831223867886268,0.6812091074674163,0.14966676592075676,0.9588170118888658,100.0,"{""consumption"":0.1177715556518143,""culture"":0.4345347073602551,""education"":0.021234359208133723,""energy"":0.02,""environment"":0.5326784366858797,""finance"":0.06978331352069761,""food"":0.1791022234321168,""general"":0.2052658973111267,""governance"":0.1410622225476406,""health"":0.17188479552502506,""infrastructure"":0.06235120059766852,""labor"":0.19085312178056837,""media"":0.021112905057368892,""space"":0.24430930547332458,""transport"":0.21116910375528464,""water"":0.3371528558250074}","{""education"":0.5461544792649774,""preferred_sector"":""mining""}"
P_00026,Kian Novak,person,Orbit,data_network,F_00335,0,3092.0761167574874,47.14355113233423,0,0,41.063974464355,3180.2836423541767,3180.2836423541767,0.023559736957581165,0.9842797941065997,0.42757885061594353,1,1.0484322540437414,0.8272266450050069,0.4464747185649175,0.4230368614786316,1.0152368371919263,100.0,"{""consumption"":0.6257958960684354,""culture"":0.3893090971099165,""education"":0.44868826531931766,""energy"":0.7650079403869164,""environment"":0.4748730766933762,""finance"":0.6888223687814217,""food"":0.5876143629205427,""general"":0.5638127735493577,""governance"":0.45418952734239454,""health"":0.44070802966202566,""infrastructure"":0.9280852099671717,""labor"":0.5031688198591814,""media"":0.8207864070820822,""space"":0.8460517861713267,""transport"":0.5519714207251631,""water"":0.5501349153764159}","{""education"":0.6212278142476491,""preferred_sector"":""media""}"
P_00027,Rin Kowalski,person,Earth,agriculture,M_00341,0,1711.396878158745,56.041772281529866,0,0,9.478537324307217,1776.917187764582,1776.917187764582,0.023628533592045652,0.995,0.48280135808085134,1,0.5030568580050546,0.42616502529187134,0.7321062086661483,0.40635895375673725,0.8988242611631272,100.0,"{""consumption"":0.5508490329906652,""culture"":0.9547841242905677,""education"":0.9637726022764024,""energy"":0.9307615099860037,""environment"":0.9233028988604098,""finance"":0.8336762194843161,""food"":0.9174513136830283,""general"":0.8106150241245061,""governance"":0.6519315322876216,""health"":0.8674824073581173,""infrastructure"":0.8418857410953134,""labor"":0.8919301112119181,""media"":0.9666572952825018,""space"":1.1634716308407531,""transport"":0.6987904872364741,""water"":0.9628370652117307}","{""education"":0.439880017916891,""preferred_sector"":""water_utility""}"
P_00028,Aiko Okafor,person,Earth,education,F_00307,0,1467.7160700158288,42.22777271702489,0,0,43.255702600242536,1553.1995453330962,1553.1995453330962,0.02,0.995,0.40157621543111743,1,0.4738973028371238,0.28226724650090385,0.5774467181618386,0.16602944035373826,0.9218261598609043,100.0,"{""consumption"":0.7279880288020045,""culture"":0.35265889005187656,""education"":1.0185355332057147,""energy"":0.6400177873456091,""environment"":0.8250188404518175,""finance"":0.8774669952573865,""food"":0.567543451155973,""general"":0.6505773039285725,""governance"":0.22600732981323074,""health"":0.6690105878512591,""infrastructure"":0.9704011650451528,""labor"":0.7495523396036263,""media"":0.620886701342129,""space"":0.5096789244224326,""transport"":0.5113333501738286,""water"":0.7572224626403297}","{""education"":0.6456541750039078,""preferred_sector"":""water_utility""}"
P_00029,Aiko Ito,person,Earth,water_utility,F_00307,0,1807.4795437343407,53.56042434483144,0,0,21.946502964333984,1882.9864710435063,1882.9864710435063,0.024794148687445974,0.995,0.458701032044354,1,0.5218087506688595,0.520940849748382,0.48175321494101486,0.10956434020660033,0.8955568698686092,100.0,"{""consumption"":0.5218173018195812,""culture"":0.44022262788653654,""education"":0.980343223339596,""energy"":0.7236859413202119,""environment"":0.8458153028169848,""finance"":0.7798415653638241,""food"":0.556755542201634,""general"":0.6474832156191122,""governance"":0.45577990256306944,""health"":0.7434858505674956,""infrastructure"":0.633948714868214,""labor"":0.5709447497216465,""media"":0.3336835311802067,""space"":0.6222702766479383,""transport"":0.7884843789084657,""water"":0.9103336165453318}","{""education"":0.3616030542869926,""preferred_sector"":""water_utility""}"
P_00030,Juri Schmidt,person,Station,water_utility,F_00318,0,1061.6462581729702,49.75849126733887,0,0,9.271374144590101,1120.6761235848992,1120.6761235848992,0.024946452595026248,0.995,0.4720175066136046,1,0.5283236762905541,0.5691035270166286,0.6683966868816901,0.2384555288518392,1.0369082312843616,100.0,"{""consumption"":0.29759986965546814,""culture"":0.43357515813780545,""education"":0.3855123203829573,""energy"":0.3292951775226255,""environment"":0.5121376219485874,""finance"":0.4763885122234122,""food"":0.1525961298874638,""general"":0.43266618123500444,""governance"":0.3684124160911858,""health"":0.48983332870620017,""infrastructure"":0.19113661890723685,""labor"":0.272939081536912,""media"":0.6264072063443967,""space"":0.6340629408569589,""transport"":0.25077831830022757,""water"":0.31636509219484427}","{""education"":0.7073239707036707,""preferred_sector"":""media""}"
P_00031,Kian Okafor,person,Station,data_network,F_00317,0,782.3492347121414,42.483840727487916,0,0,13.979920742761887,838.8129961823912,838.8129961823912,0.020623079631122747,0.5041857899664623,0.22495180935424514,1,0.5574578934054258,0.47064602748093465,0.6355001571638204,0.09002731152016591,1.4419381922608452,100.0,"{""consumption"":0.14085296991562424,""culture"":0.2539197848039463,""education"":0.30153641698354666,""energy"":0.1741743740205804,""environment"":0.3457958769488726,""finance"":0.02,""food"":0.02,""general"":0.2088833554006212,""governance"":0.26905854996598666,""health"":0.11493097405523128,""infrastructure"":0.8390201820869532,""labor"":0.5557827261556968,""media"":0.16423720936449152,""space"":0.2688747439943158,""transport"":0.6235342142984162,""water"":0.46402111565482296}","{""education"":0.4605001165575141,""preferred_sector"":""data_network""}"
P_00032,Yara Nguyen,person,Earth,data_network,F_00301,0,1754.8757036891384,62.91573941968064,0,0,3.6495244496703494,1821.4409675584893,1821.4409675584893,0.023231825287080343,0.995,0.6539809604435913,1,0.5850945339160055,0.3667705030737135,0.6485032690443466,0.5294724763544676,1.0494253022625832,100.0,"{""consumption"":0.7981594389684094,""culture"":0.5397263419615934,""education"":0.2745144486086938,""energy"":0.5067314839779772,""environment"":0.16531106190097367,""finance"":0.4724075251740485,""food"":0.57835390078209,""general"":0.5490321384716635,""governance"":0.5909926634398388,""health"":0.5082080871226041,""infrastructure"":0.3795284010085611,""labor"":0.5534972998354805,""media"":0.6403067640606519,""space"":0.5460014623480418,""transport"":0.6362239410186846,""water"":0.4347857135924579}","{""education"":0.6831064133908669,""preferred_sector"":""manufacturing""}"
P_00033,Juri Rossi,person,Earth,manufacturing,,0,254.62764948210153,47.279676732156794,0,0,15.293387788966752,317.2007140032251,317.2007140032251,0.02,0.995,0.4440208250899437,1,0.5832458955226678,0.5822327133701306,0.7615117839364687,0.34507631943121786,1.1371115275724433,100.0,"{""consumption"":0.3862886981148556,""culture"":0.5022545757873534,""education"":0.17495528055204967,""energy"":0.25368848174220326,""environment"":0.05936531175039923,""finance"":0.055848233613577714,""food"":0.3229014154798144,""general"":0.35981107399603485,""governance"":0.0948134800031686,""health"":0.2847800423319092,""infrastructure"":0.3829809340998565,""labor"":0.2157513249009673,""media"":0.2860981366657433,""space"":0.25822047468637144,""transport"":0.3558318539484503,""water"":0.21034349919348544}","{""education"":0.35698042605064495,""preferred_sector"":""manufacturing""}"
